test;msisdn_H;msisdn;coupure;nb_hour_total_coupure;echec;paging_without_response_nb;nb_hour_paging_without_response;nb_hour_echec;nb_call_est;reiter_call_interval_nb;nb_hour_reiter_call;call_est_bad_setupduration_nb;nb_hour_call_est_bad_setupduration
3;2513;20221004;7;1;4;7;2;1;8;1;1;0;0
3;2514;20221004;3;1;2;1;1;0;0;0;0;0;0
3;2515;20221004;8;4;5;1;1;3;10;0;0;3;2
3;2516;20221004;0;0;0;0;0;0;0;2;2;0;0
3;2517;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2518;20221004;12;4;8;0;0;3;1;1;1;0;0
3;2519;20221004;54;7;36;3;3;4;59;0;0;9;5
3;2520;20221004;15;5;10;0;0;3;15;0;0;1;1
3;2521;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2522;20221004;0;0;0;0;0;0;0;1;1;0;0
3;2523;20221004;0;0;0;0;0;0;0;3;2;0;0
3;2524;20221004;1;0;0;0;0;0;0;0;0;0;0
3;2525;20221004;0;0;0;0;0;0;0;2;1;0;0
3;2526;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2527;20221004;0;0;0;1;1;0;0;0;0;0;0
3;2528;20221004;1;1;1;5;2;1;0;0;0;0;0
3;2529;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2530;20221004;9;3;6;0;0;2;5;1;1;0;0
3;2531;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2532;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2533;20221004;3;1;2;1;1;1;3;0;0;0;0
3;2534;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2535;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2536;20221004;0;0;0;0;0;0;0;1;1;0;0
3;2537;20221004;3;2;2;0;0;1;2;0;0;0;0
3;2538;20221004;12;5;8;2;2;3;7;0;0;1;1
3;2539;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2540;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2541;20221004;0;0;0;2;2;0;0;1;1;0;0
3;2542;20221004;3;0;2;0;0;0;4;0;0;0;0
3;2543;20221004;2;0;1;3;1;0;3;0;0;0;0
3;2544;20221004;0;0;0;0;0;0;0;2;2;0;0
3;2545;20221004;0;0;0;1;1;0;0;0;0;0;0
3;2546;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2547;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2548;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2549;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2550;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2551;20221004;0;0;0;0;0;0;0;1;1;0;0
3;2552;20221004;0;0;0;0;0;0;0;1;1;0;0
3;2553;20221004;0;0;0;0;0;0;0;1;1;0;0
3;2554;20221004;0;0;0;1;1;0;0;0;0;0;0
3;2555;20221004;21;4;14;0;0;3;23;1;1;0;0
3;2556;20221004;48;8;32;2;2;5;55;1;1;1;1
3;2557;20221004;0;0;0;4;2;0;0;0;0;0;0
3;2558;20221004;44;7;29;1;1;5;55;0;0;14;5
3;2559;20221004;1;0;1;1;1;0;3;4;1;0;0
3;2560;20221004;9;2;6;5;2;1;14;1;1;1;1
3;2561;20221004;5;4;3;2;2;2;1;0;0;0;0
3;2562;20221004;10;4;7;0;0;3;10;6;2;0;0
3;2563;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2564;20221004;22;6;15;0;0;4;24;0;0;5;3
3;2565;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2566;20221004;1;0;1;0;0;0;0;0;0;0;0
3;2567;20221004;11;4;7;5;3;2;10;1;1;0;0
3;2568;20221004;13;3;8;0;0;2;11;2;2;0;0
3;2569;20221004;13;4;9;9;5;3;11;2;2;1;1
3;2570;20221004;9;3;6;0;0;2;11;13;5;0;0
3;2571;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2572;20221004;0;0;0;0;0;0;0;1;1;0;0
3;2573;20221004;3;1;2;3;2;1;3;0;0;2;1
3;2574;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2575;20221004;0;0;0;2;1;0;0;0;0;0;0
3;2576;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2577;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2578;20221004;0;0;0;1;1;0;0;0;0;0;0
3;2579;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2580;20221004;19;6;12;2;1;4;15;2;2;2;1
3;2581;20221004;0;0;0;1;1;0;0;0;0;0;0
3;2582;20221004;8;4;5;3;1;2;3;7;2;0;0
3;2583;20221004;0;0;0;0;0;0;0;22;4;0;0
3;2584;20221004;7;0;5;5;1;0;13;3;3;0;0
3;2585;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2586;20221004;0;0;0;0;0;0;0;1;1;0;0
3;2587;20221004;0;0;0;1;1;0;1;0;0;0;0
3;2588;20221004;4;1;2;1;1;1;2;1;1;1;1
3;2589;20221004;40;7;27;3;2;4;45;2;2;0;0
3;2590;20221004;4;3;2;0;0;2;2;2;2;0;0
3;2591;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2592;20221004;9;3;6;1;1;2;8;1;1;1;1
3;2593;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2594;20221004;0;0;0;0;0;0;0;1;1;0;0
3;2595;20221004;0;0;0;0;0;0;0;6;3;0;0
3;2596;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2597;20221004;5;3;3;1;1;2;4;0;0;0;0
3;2598;20221004;0;0;0;0;0;0;0;1;1;0;0
3;2599;20221004;0;0;0;1;1;0;0;0;0;0;0
3;2600;20221004;1;0;0;0;0;0;0;1;1;0;0
3;2601;20221004;0;0;0;3;3;0;0;0;0;0;0
3;2602;20221004;0;0;0;0;0;0;0;1;1;0;0
3;2603;20221004;1;1;0;0;0;0;1;0;0;0;0
3;2604;20221004;3;3;2;2;2;2;0;0;0;0;0
3;2605;20221004;0;0;0;0;0;0;0;6;4;0;0
3;2606;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2607;20221004;8;4;5;0;0;3;6;0;0;0;0
3;2608;20221004;21;8;14;5;2;5;22;0;0;0;0
3;2609;20221004;0;0;0;0;0;0;0;1;1;0;0
3;2610;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2611;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2612;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2613;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2614;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2615;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2616;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2617;20221004;0;0;0;0;0;0;0;17;1;0;0
3;2618;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2619;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2620;20221004;0;0;0;0;0;0;0;1;1;0;0
3;2621;20221004;15;5;10;9;5;3;19;0;0;0;0
3;2622;20221004;3;1;2;0;0;1;3;1;1;0;0
3;2623;20221004;0;0;0;0;0;0;0;8;5;0;0
3;2624;20221004;0;0;0;0;0;0;0;1;1;0;0
3;2625;20221004;1;1;1;1;1;1;3;0;0;0;0
3;2626;20221004;0;0;0;0;0;0;0;1;1;0;0
3;2627;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2628;20221004;0;0;0;1;1;0;2;0;0;0;0
3;2629;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2630;20221004;8;3;5;0;0;2;6;0;0;1;1
3;2631;20221004;7;3;5;0;0;2;10;0;0;4;2
3;2632;20221004;5;3;3;3;2;2;0;0;0;0;0
3;2633;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2634;20221004;0;0;0;0;0;0;0;1;1;0;0
3;2635;20221004;4;2;2;4;2;1;5;0;0;0;0
3;2636;20221004;0;0;0;0;0;0;0;3;1;0;0
3;2637;20221004;2;1;1;3;1;1;1;0;0;0;0
3;2638;20221004;0;0;0;0;0;0;0;2;2;0;0
3;2639;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2640;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2641;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2642;20221004;3;1;2;0;0;1;1;0;0;0;0
3;2643;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2644;20221004;1;1;1;1;1;1;3;0;0;0;0
3;2645;20221004;0;0;0;0;0;0;0;1;1;0;0
3;2646;20221004;1;1;1;0;0;0;1;0;0;0;0
3;2647;20221004;0;0;0;0;0;0;0;1;1;0;0
3;2648;20221004;0;0;0;0;0;0;0;3;2;0;0
3;2649;20221004;4;1;3;0;0;0;5;1;1;2;1
3;2650;20221004;3;1;2;1;1;1;0;0;0;0;0
3;2651;20221004;0;0;0;0;0;0;0;7;5;0;0
3;2652;20221004;0;0;0;0;0;0;0;1;1;0;0
3;2653;20221004;1;1;1;1;1;0;0;0;0;0;0
3;2654;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2655;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2656;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2657;20221004;0;0;0;0;0;0;0;1;1;0;0
3;2658;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2659;20221004;0;0;0;0;0;0;0;3;1;0;0
3;2660;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2661;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2662;20221004;5;3;3;0;0;2;8;1;1;0;0
3;2663;20221004;0;0;0;2;2;0;0;0;0;0;0
3;2664;20221004;0;0;0;0;0;0;0;3;2;0;0
3;2665;20221004;1;1;0;0;0;0;0;0;0;0;0
3;2666;20221004;0;0;0;0;0;0;0;1;1;0;0
3;2667;20221004;0;0;0;0;0;0;0;1;1;0;0
3;2668;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2669;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2670;20221004;0;0;0;3;2;0;0;0;0;0;0
3;2671;20221004;1;0;0;0;0;0;0;0;0;0;0
3;2672;20221004;4;3;3;0;0;2;7;2;2;2;2
3;2673;20221004;0;0;0;0;0;0;0;1;1;0;0
3;2674;20221004;24;5;16;0;0;3;30;2;2;2;2
3;2675;20221004;30;3;20;11;3;2;48;4;3;18;5
3;2676;20221004;61;7;40;14;5;4;57;1;1;0;0
3;2677;20221004;3;3;2;0;0;2;0;0;0;0;0
3;2678;20221004;12;5;8;0;0;3;7;1;1;0;0
3;2679;20221004;0;0;0;0;0;0;0;3;3;0;0
3;2680;20221004;4;1;2;0;0;0;3;1;1;0;0
3;2681;20221004;1;0;0;1;1;0;1;1;1;0;0
3;2682;20221004;19;4;13;0;0;2;21;1;1;0;0
3;2683;20221004;15;4;10;0;0;2;17;0;0;0;0
3;2684;20221004;13;6;8;11;2;4;0;1;1;0;0
3;2685;20221004;1;1;1;4;1;0;3;0;0;0;0
3;2686;20221004;1;1;0;1;1;0;2;0;0;1;1
3;2687;20221004;1;0;0;2;2;0;1;1;1;0;0
3;2688;20221004;6;2;4;0;0;1;5;0;0;0;0
3;2689;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2690;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2691;20221004;0;0;0;0;0;0;0;1;1;0;0
3;2692;20221004;1;1;0;4;1;0;0;0;0;0;0
3;2693;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2694;20221004;24;1;16;4;4;1;28;3;1;9;2
3;2695;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2696;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2697;20221004;0;0;0;0;0;0;0;1;1;0;0
3;2698;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2699;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2700;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2701;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2702;20221004;0;0;0;1;1;0;0;0;0;0;0
3;2703;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2704;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2705;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2706;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2707;20221004;6;2;4;0;0;1;2;1;1;0;0
3;2708;20221004;12;5;8;2;2;3;5;0;0;0;0
3;2709;20221004;0;0;0;0;0;0;0;1;1;0;0
3;2710;20221004;1;1;1;0;0;1;2;0;0;0;0
3;2711;20221004;0;0;0;0;0;0;0;8;4;0;0
3;2712;20221004;7;4;5;0;0;2;6;5;3;0;0
3;2713;20221004;5;4;3;2;1;2;7;0;0;1;1
3;2714;20221004;0;0;0;0;0;0;0;7;4;0;0
3;2715;20221004;24;3;16;2;1;2;36;6;5;2;2
3;2716;20221004;0;0;0;0;0;0;0;3;3;0;0
3;2717;20221004;3;1;2;0;0;0;6;0;0;0;0
3;2718;20221004;0;0;0;0;0;0;0;1;1;0;0
3;2719;20221004;3;1;2;3;2;1;3;0;0;0;0
3;2720;20221004;0;0;0;0;0;0;0;56;8;0;0
3;2721;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2722;20221004;0;0;0;0;0;0;0;6;2;0;0
3;2723;20221004;12;6;8;23;8;4;11;1;1;0;0
3;2724;20221004;10;3;6;0;0;2;11;2;1;0;0
3;2725;20221004;0;0;0;1;1;0;0;4;3;0;0
3;2726;20221004;0;0;0;1;1;0;0;0;0;0;0
3;2727;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2728;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2729;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2730;20221004;3;3;2;0;0;2;3;0;0;1;1
3;2731;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2732;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2733;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2734;20221004;0;0;0;0;0;0;0;1;1;0;0
3;2735;20221004;6;4;4;2;1;3;0;0;0;0;0
3;2736;20221004;0;0;0;0;0;0;0;2;2;0;0
3;2737;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2738;20221004;1;1;1;5;2;1;2;2;2;0;0
3;2739;20221004;0;0;0;2;1;0;0;0;0;0;0
3;2740;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2741;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2742;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2743;20221004;0;0;0;0;0;0;0;1;1;0;0
3;2744;20221004;1;1;1;0;0;0;0;0;0;0;0
3;2745;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2746;20221004;0;0;0;4;1;0;0;0;0;0;0
3;2747;20221004;0;0;0;0;0;0;0;1;1;0;0
3;2748;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2749;20221004;0;0;0;0;0;0;0;1;1;0;0
3;2750;20221004;23;6;15;0;0;4;19;2;1;2;2
3;2751;20221004;6;3;4;8;3;2;6;2;2;1;1
3;2752;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2753;20221004;1;1;1;2;1;1;2;1;1;0;0
3;2754;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2755;20221004;4;2;3;0;0;1;0;0;0;0;0
3;2756;20221004;0;0;0;0;0;0;0;2;2;0;0
3;2757;20221004;4;1;3;1;1;0;8;3;3;0;0
3;2758;20221004;0;0;0;0;0;0;0;1;1;0;0
3;2759;20221004;2;1;1;2;1;0;0;0;0;0;0
3;2760;20221004;19;6;13;6;4;4;0;0;0;0;0
3;2761;20221004;3;2;2;1;1;1;4;0;0;0;0
3;2762;20221004;1;1;1;2;1;0;0;0;0;0;0
3;2763;20221004;3;1;2;0;0;1;0;0;0;0;0
3;2764;20221004;10;2;6;2;2;1;15;3;3;1;1
3;2765;20221004;15;7;10;3;1;4;11;1;1;2;2
3;2766;20221004;15;6;10;1;1;4;20;5;3;3;3
3;2767;20221004;28;6;19;3;3;4;34;2;2;3;2
3;2768;20221004;1;0;0;0;0;0;0;0;0;0;0
3;2769;20221004;4;2;3;0;0;1;0;0;0;0;0
3;2770;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2771;20221004;3;2;2;0;0;1;1;0;0;1;1
3;2772;20221004;6;2;4;0;0;1;3;0;0;0;0
3;2773;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2774;20221004;2;1;1;0;0;1;0;0;0;0;0
3;2775;20221004;13;3;9;0;0;2;13;11;6;0;0
3;2776;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2777;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2778;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2779;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2780;20221004;0;0;0;1;1;0;0;0;0;0;0
3;2781;20221004;2;1;1;0;0;0;0;0;0;0;0
3;2782;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2783;20221004;4;1;2;0;0;1;12;11;2;1;1
3;2784;20221004;2;1;1;1;1;0;4;2;1;0;0
3;2785;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2786;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2787;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2788;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2789;20221004;0;0;0;1;1;0;0;0;0;0;0
3;2790;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2791;20221004;0;0;0;0;0;0;1;0;0;0;0
3;2792;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2793;20221004;6;3;4;2;1;2;5;0;0;0;0
3;2794;20221004;0;0;0;0;0;0;0;4;3;0;0
3;2795;20221004;6;3;4;0;0;2;7;0;0;1;1
3;2796;20221004;1;0;0;0;0;0;1;0;0;0;0
3;2797;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2798;20221004;15;5;10;3;2;3;15;0;0;2;2
3;2799;20221004;2;1;1;1;1;1;0;0;0;0;0
3;2800;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2801;20221004;7;2;5;3;2;1;2;0;0;0;0
3;2802;20221004;8;3;5;0;0;2;8;0;0;0;0
3;2803;20221004;9;4;6;0;0;2;13;1;1;7;3
3;2804;20221004;0;0;0;0;0;0;0;4;4;0;0
3;2805;20221004;23;7;15;3;1;5;21;2;2;0;0
3;2806;20221004;2;1;1;0;0;0;3;0;0;0;0
3;2807;20221004;7;1;4;3;2;1;10;0;0;0;0
3;2808;20221004;0;0;0;0;0;0;0;5;3;0;0
3;2809;20221004;0;0;0;1;1;0;0;0;0;0;0
3;2810;20221004;13;6;8;2;2;4;14;1;1;1;1
3;2811;20221004;13;3;9;14;1;2;15;0;0;0;0
3;2812;20221004;0;0;0;0;0;0;0;1;1;0;0
3;2813;20221004;0;0;0;1;1;0;0;0;0;0;0
3;2814;20221004;31;6;21;0;0;4;45;2;2;9;2
3;2815;20221004;4;3;2;0;0;2;2;0;0;0;0
3;2816;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2817;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2818;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2819;20221004;4;1;2;1;1;0;5;0;0;1;1
3;2820;20221004;1;0;1;2;1;0;0;4;2;0;0
3;2821;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2822;20221004;0;0;0;0;0;0;0;2;1;0;0
3;2823;20221004;6;3;4;5;2;2;8;5;4;0;0
3;2824;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2825;20221004;0;0;0;2;2;0;0;0;0;0;0
3;2826;20221004;1;1;0;1;1;0;1;0;0;0;0
3;2827;20221004;3;1;2;0;0;0;0;2;1;0;0
3;2828;20221004;4;1;3;1;1;1;5;0;0;0;0
3;2829;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2830;20221004;1;0;0;0;0;0;2;0;0;0;0
3;2831;20221004;0;0;0;4;2;0;0;0;0;0;0
3;2832;20221004;0;0;0;0;0;0;1;0;0;0;0
3;2833;20221004;3;1;2;1;1;0;2;0;0;0;0
3;2834;20221004;28;6;18;0;0;4;34;0;0;1;1
3;2835;20221004;0;0;0;0;0;0;0;10;3;0;0
3;2836;20221004;6;1;4;34;3;1;1;0;0;0;0
3;2837;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2838;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2839;20221004;2;1;1;0;0;1;0;0;0;0;0
3;2840;20221004;0;0;0;0;0;0;0;1;1;0;0
3;2841;20221004;0;0;0;1;1;0;0;0;0;0;0
3;2842;20221004;6;2;4;1;1;1;3;1;1;0;0
3;2843;20221004;0;0;0;1;1;0;0;1;1;0;0
3;2844;20221004;0;0;0;2;2;0;0;0;0;0;0
3;2845;20221004;0;0;0;0;0;0;0;1;1;0;0
3;2846;20221004;0;0;0;0;0;0;0;2;2;0;0
3;2847;20221004;0;0;0;0;0;0;0;1;1;0;0
3;2848;20221004;5;3;3;9;4;2;0;0;0;0;0
3;2849;20221004;3;2;2;0;0;1;0;0;0;0;0
3;2850;20221004;60;7;40;7;4;5;34;7;7;7;6
3;2851;20221004;7;3;4;0;0;2;5;1;1;0;0
3;2852;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2853;20221004;4;3;3;0;0;2;1;0;0;1;1
3;2854;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2855;20221004;0;0;0;7;2;0;0;1;1;0;0
3;2856;20221004;0;0;0;0;0;0;0;47;6;0;0
3;2857;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2858;20221004;7;1;5;4;2;0;5;5;2;0;0
3;2859;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2860;20221004;0;0;0;0;0;0;0;1;1;0;0
3;2861;20221004;2;1;1;0;0;0;1;0;0;0;0
3;2862;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2863;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2864;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2865;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2866;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2867;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2868;20221004;0;0;0;0;0;0;0;1;1;0;0
3;2869;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2870;20221004;0;0;0;1;1;0;0;0;0;0;0
3;2871;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2872;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2873;20221004;0;0;0;0;0;0;0;1;1;0;0
3;2874;20221004;12;4;8;0;0;3;12;0;0;1;1
3;2875;20221004;0;0;0;0;0;0;0;3;1;0;0
3;2876;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2877;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2878;20221004;12;1;8;1;1;0;17;1;1;2;1
3;2879;20221004;0;0;0;0;0;0;0;1;1;0;0
3;2880;20221004;2;1;1;11;6;0;1;3;2;0;0
3;2881;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2882;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2883;20221004;36;7;24;9;4;4;25;9;4;1;1
3;2884;20221004;4;2;3;0;0;1;4;0;0;0;0
3;2885;20221004;0;0;0;0;0;0;1;1;1;0;0
3;2886;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2887;20221004;24;7;16;17;10;4;15;6;5;3;2
3;2888;20221004;28;3;19;5;3;2;44;0;0;2;2
3;2889;20221004;10;6;6;0;0;4;10;0;0;0;0
3;2890;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2891;20221004;3;2;2;0;0;1;1;1;1;0;0
3;2892;20221004;1;1;1;26;6;0;1;0;0;0;0
3;2893;20221004;0;0;0;0;0;0;0;1;1;0;0
3;2894;20221004;0;0;0;0;0;0;0;1;1;0;0
3;2895;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2896;20221004;1;1;0;0;0;0;0;0;0;0;0
3;2897;20221004;5;3;3;9;5;2;0;1;1;0;0
3;2898;20221004;0;0;0;0;0;0;0;4;2;0;0
3;2899;20221004;13;2;8;2;2;1;19;0;0;13;1
3;2900;20221004;9;2;6;1;1;1;9;0;0;0;0
3;2901;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2902;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2903;20221004;5;2;3;2;2;1;4;0;0;0;0
3;2904;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2905;20221004;0;0;0;0;0;0;0;1;1;0;0
3;2906;20221004;1;1;1;0;0;0;0;0;0;0;0
3;2907;20221004;0;0;0;0;0;0;0;1;1;0;0
3;2908;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2909;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2910;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2911;20221004;12;5;8;0;0;3;13;1;1;0;0
3;2912;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2913;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2914;20221004;0;0;0;1;1;0;0;0;0;0;0
3;2915;20221004;0;0;0;9;3;0;0;0;0;0;0
3;2916;20221004;1;1;0;0;0;0;1;0;0;0;0
3;2917;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2918;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2919;20221004;0;0;0;0;0;0;0;8;3;0;0
3;2920;20221004;0;0;0;2;1;0;1;5;3;0;0
3;2921;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2922;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2923;20221004;2;1;1;0;0;0;3;0;0;1;1
3;2924;20221004;3;2;2;1;1;1;4;0;0;1;1
3;2925;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2926;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2927;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2928;20221004;0;0;0;2;2;0;0;0;0;0;0
3;2929;20221004;0;0;0;0;0;0;0;1;1;0;0
3;2930;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2931;20221004;6;4;4;2;1;3;4;2;2;2;1
3;2932;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2933;20221004;0;0;0;0;0;0;0;2;2;0;0
3;2934;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2935;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2936;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2937;20221004;0;0;0;0;0;0;0;1;1;0;0
3;2938;20221004;0;0;0;1;1;0;0;0;0;0;0
3;2939;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2940;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2941;20221004;0;0;0;1;1;0;0;0;0;0;0
3;2942;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2943;20221004;2;0;1;2;1;0;1;0;0;0;0
3;2944;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2945;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2946;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2947;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2948;20221004;0;0;0;0;0;0;0;3;3;0;0
3;2949;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2950;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2951;20221004;3;1;2;1;1;1;3;0;0;0;0
3;2952;20221004;1;1;1;0;0;1;3;1;1;0;0
3;2953;20221004;0;0;0;0;0;0;0;1;1;0;0
3;2954;20221004;3;0;2;5;3;0;4;0;0;0;0
3;2955;20221004;4;3;3;1;1;2;0;0;0;0;0
3;2956;20221004;12;3;8;0;0;2;6;2;1;0;0
3;2957;20221004;4;3;2;0;0;2;1;1;1;0;0
3;2958;20221004;0;0;0;0;0;0;0;0;0;0;0
3;2959;20221004;19;7;12;9;5;5;19;1;1;1;1
