qoe_challenge_table_for_model_v2.imsi;qoe_challenge_table_for_model_v2.year;qoe_challenge_table_for_model_v2.month;qoe_challenge_table_for_model_v2.msisdn;qoe_challenge_table_for_model_v2.coupure_appel_nb_daily;qoe_challenge_table_for_model_v2.nb_hour_coupure_appel_daily;qoe_challenge_table_for_model_v2.echec_appel_nb_daily;qoe_challenge_table_for_model_v2.nb_hour_echec_appel_daily;qoe_challenge_table_for_model_v2.paging_without_response_nb_daily;qoe_challenge_table_for_model_v2.nb_hour_paging_without_response_daily;qoe_challenge_table_for_model_v2.nb_call_est_daily;qoe_challenge_table_for_model_v2.reiter_call_interval_nb_daily;qoe_challenge_table_for_model_v2.nb_hour_reiter_call_daily;qoe_challenge_table_for_model_v2.call_est_bad_setupduration_nb_daily;qoe_challenge_table_for_model_v2.nb_hour_call_est_bad_setupduration_daily;test;msisdn_H
6,08015E+14;2022;10;20221004;10;1;7;0;8;3;15;0;0;4;1;3;1120
6,08015E+14;2022;10;20221004;30;3;20;2;1;1;48;2;2;17;4;3;1121
6,08015E+14;2022;10;20221004;4;2;2;1;0;0;3;3;1;0;0;3;1122
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1123
6,08015E+14;2022;10;20221004;4;2;2;1;2;1;0;1;1;0;0;3;1124
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1125
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;1126
6,08018E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;1127
6,08015E+14;2022;10;20221004;14;4;9;2;9;6;11;1;1;1;1;3;1128
6,08015E+14;2022;10;20221004;20;5;13;3;1;1;30;4;2;0;0;3;1129
6,08018E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1130
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1131
6,08015E+14;2022;10;20221004;4;1;3;1;4;4;5;2;2;1;1;3;1132
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;1;1;1;0;0;3;1133
6,08015E+14;2022;10;20221004;12;5;8;3;0;0;14;0;0;3;2;3;1134
6,08015E+14;2022;10;20221004;2;1;1;0;0;0;1;2;2;0;0;3;1135
6,08015E+14;2022;10;20221004;10;3;6;2;0;0;13;5;4;0;0;3;1136
6,08015E+14;2022;10;20221004;0;0;0;0;3;2;0;0;0;0;0;3;1137
6,08015E+14;2022;10;20221004;1;0;0;0;0;0;2;2;1;0;0;3;1138
6,08015E+14;2022;10;20221004;0;0;0;0;7;5;1;1;1;0;0;3;1139
6,08015E+14;2022;10;20221004;4;1;2;0;8;4;0;2;1;0;0;3;1140
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1141
6,08015E+14;2022;10;20221004;1;1;1;0;0;0;0;0;0;0;0;3;1142
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1143
6,08015E+14;2022;10;20221004;8;4;5;3;0;0;5;3;2;0;0;3;1144
6,08018E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1145
6,08015E+14;2022;10;20221004;1;0;0;0;0;0;2;0;0;0;0;3;1146
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1147
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1148
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1149
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1150
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1151
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1152
6,08015E+14;2022;10;20221004;21;6;14;4;1;1;18;4;2;3;2;3;1153
6,08015E+14;2022;10;20221004;6;3;4;2;4;4;5;0;0;1;1;3;1154
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1155
6,08015E+14;2022;10;20221004;17;4;11;2;6;3;23;1;1;1;1;3;1156
6,08015E+14;2022;10;20221004;18;4;12;2;3;1;15;0;0;0;0;3;1157
6,08015E+14;2022;10;20221004;4;2;3;1;13;4;2;1;1;1;1;3;1158
6,08015E+14;2022;10;20221004;2;2;1;1;0;0;3;5;3;0;0;3;1159
6,08015E+14;2022;10;20221004;7;1;5;0;0;0;8;14;1;0;0;3;1160
6,08015E+14;2022;10;20221004;1;0;1;0;1;1;2;2;2;0;0;3;1161
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1162
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1163
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1164
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1165
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;1166
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;2;2;0;0;3;1167
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;2;2;0;0;3;1168
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1169
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;1170
6,08015E+14;2022;10;20221004;21;2;14;1;1;1;26;2;1;6;2;3;1171
6,08015E+14;2022;10;20221004;1;1;1;0;5;3;0;0;0;0;0;3;1172
6,08015E+14;2022;10;20221004;3;2;2;1;0;0;0;0;0;0;0;3;1173
6,08015E+14;2022;10;20221004;6;2;4;1;0;0;6;2;1;1;1;3;1174
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1175
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1176
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;1177
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1178
6,08015E+14;2022;10;20221004;4;2;3;1;0;0;0;2;1;0;0;3;1179
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1180
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;2;1;0;0;3;1181
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1182
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1183
6,08015E+14;2022;10;20221004;33;7;22;5;9;4;40;1;1;12;2;3;1184
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;1;1;1;0;0;3;1185
6,08015E+14;2022;10;20221004;17;4;11;3;2;2;5;13;5;0;0;3;1186
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;2;2;0;0;3;1187
6,08015E+14;2022;10;20221004;16;6;10;4;0;0;17;5;2;0;0;3;1188
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1189
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1190
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;4;3;0;0;3;1191
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;1192
6,08015E+14;2022;10;20221004;0;0;0;0;1;1;0;0;0;0;0;3;1193
6,08015E+14;2022;10;20221004;0;0;0;0;2;1;0;0;0;0;0;3;1194
6,08015E+14;2022;10;20221004;15;6;10;4;2;1;12;1;1;1;1;3;1195
6,08015E+14;2022;10;20221004;48;7;32;4;4;3;68;2;2;4;3;3;1196
6,08015E+14;2022;10;20221004;0;0;0;0;1;1;0;0;0;0;0;3;1197
6,08015E+14;2022;10;20221004;16;2;11;1;0;0;22;1;1;3;2;3;1198
6,08015E+14;2022;10;20221004;10;3;7;2;1;1;14;2;1;0;0;3;1199
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;1200
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1201
6,08015E+14;2022;10;20221004;51;6;34;4;1;1;73;0;0;34;8;3;1202
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1203
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;1204
6,08015E+14;2022;10;20221004;6;3;4;2;0;0;0;0;0;0;0;3;1205
6,08015E+14;2022;10;20221004;0;0;0;0;1;1;0;0;0;0;0;3;1206
6,08015E+14;2022;10;20221004;1;1;0;0;0;0;0;0;0;0;0;3;1207
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1208
6,08015E+14;2022;10;20221004;0;0;0;0;3;1;0;9;3;0;0;3;1209
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1210
6,08015E+14;2022;10;20221004;1;0;0;0;2;2;0;0;0;0;0;3;1211
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1212
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1213
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;1214
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1215
6,08016E+14;2022;10;20221004;2;0;1;0;1;1;0;0;0;0;0;3;1216
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1217
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1218
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1219
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1220
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;1221
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;3;2;0;0;3;1222
6,08015E+14;2022;10;20221004;1;0;1;0;4;3;3;0;0;0;0;3;1223
6,08015E+14;2022;10;20221004;3;3;2;2;0;0;1;1;1;0;0;3;1224
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1225
6,08015E+14;2022;10;20221004;1;1;0;0;0;0;0;0;0;0;0;3;1226
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1227
6,08015E+14;2022;10;20221004;13;4;9;2;1;1;19;1;1;8;4;3;1228
6,08015E+14;2022;10;20221004;2;2;1;1;0;0;1;1;1;0;0;3;1229
6,08015E+14;2022;10;20221004;17;4;11;2;1;1;22;1;1;5;3;3;1230
6,08015E+14;2022;10;20221004;1;1;1;1;0;0;0;0;0;0;0;3;1231
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;2;1;0;0;3;1232
6,08015E+14;2022;10;20221004;27;7;18;5;0;0;24;1;1;2;2;3;1233
6,08015E+14;2022;10;20221004;2;1;1;1;1;1;2;0;0;0;0;3;1234
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1235
6,08015E+14;2022;10;20221004;7;3;4;2;1;1;5;4;2;0;0;3;1236
6,08015E+14;2022;10;20221004;0;0;0;0;4;3;0;0;0;0;0;3;1237
6,08015E+14;2022;10;20221004;8;1;5;1;0;0;14;2;2;0;0;3;1238
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1239
6,08015E+14;2022;10;20221004;1;1;1;0;0;0;1;0;0;0;0;3;1240
6,08015E+14;2022;10;20221004;4;1;2;1;3;3;6;3;1;2;1;3;1241
6,08015E+14;2022;10;20221004;1;1;0;0;0;0;0;0;0;0;0;3;1242
6,08015E+14;2022;10;20221004;2;1;1;0;1;1;0;0;0;0;0;3;1243
6,08015E+14;2022;10;20221004;4;1;2;0;0;0;0;0;0;0;0;3;1244
6,08015E+14;2022;10;20221004;2;1;1;0;11;3;4;0;0;0;0;3;1245
6,08015E+14;2022;10;20221004;4;3;2;2;0;0;3;0;0;0;0;3;1246
6,08015E+14;2022;10;20221004;4;3;2;2;0;0;0;0;0;0;0;3;1247
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;4;3;0;0;3;1248
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1249
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1250
6,08015E+14;2022;10;20221004;2;1;1;0;9;5;0;0;0;0;0;3;1251
6,08015E+14;2022;10;20221004;4;1;2;1;0;0;4;6;3;0;0;3;1252
6,08015E+14;2022;10;20221004;1;1;1;0;0;0;0;0;0;0;0;3;1253
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;2;2;0;0;3;1254
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1255
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1256
6,08015E+14;2022;10;20221004;1;0;0;0;0;0;0;0;0;0;0;3;1257
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1258
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1259
6,08015E+14;2022;10;20221004;0;0;0;0;2;1;0;0;0;0;0;3;1260
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1261
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1262
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;2;1;0;0;3;1263
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1264
6,08015E+14;2022;10;20221004;10;4;7;2;1;1;10;1;1;0;0;3;1265
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1266
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1267
6,08015E+14;2022;10;20221004;5;3;3;2;0;0;7;0;0;1;1;3;1268
6,08015E+14;2022;10;20221004;1;1;0;0;3;2;0;1;1;0;0;3;1269
6,08015E+14;2022;10;20221004;2;2;1;1;1;1;0;0;0;0;0;3;1270
6,08015E+14;2022;10;20221004;17;4;11;2;4;3;19;2;2;2;2;3;1271
6,08015E+14;2022;10;20221004;2;2;1;1;0;0;2;0;0;0;0;3;1272
6,08015E+14;2022;10;20221004;6;4;4;2;5;2;2;2;1;0;0;3;1273
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;3;2;0;0;3;1274
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1275
6,08015E+14;2022;10;20221004;4;4;3;2;0;0;0;0;0;0;0;3;1276
6,08015E+14;2022;10;20221004;0;0;0;0;5;4;0;0;0;0;0;3;1277
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1278
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1279
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1280
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;1281
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1282
6,08015E+14;2022;10;20221004;1;1;0;0;1;1;0;0;0;0;0;3;1283
6,08015E+14;2022;10;20221004;1;0;1;0;0;0;3;0;0;1;1;3;1284
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1285
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1286
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;9;2;0;0;3;1287
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;1288
6,08015E+14;2022;10;20221004;4;1;2;1;2;2;6;0;0;0;0;3;1289
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;1290
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;1;1;1;0;0;3;1291
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1292
6,08015E+14;2022;10;20221004;20;5;13;3;1;1;20;0;0;0;0;3;1293
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;1294
6,08015E+14;2022;10;20221004;7;1;4;0;10;6;7;22;4;0;0;3;1295
6,08015E+14;2022;10;20221004;8;2;5;1;1;1;1;2;1;0;0;3;1296
6,08015E+14;2022;10;20221004;0;0;0;0;1;1;0;3;2;0;0;3;1297
6,08015E+14;2022;10;20221004;3;2;2;1;1;1;3;0;0;0;0;3;1298
6,08015E+14;2022;10;20221004;4;1;2;1;3;2;7;0;0;0;0;3;1299
6,08015E+14;2022;10;20221004;1;1;1;1;0;0;0;0;0;0;0;3;1300
6,08015E+14;2022;10;20221004;5;1;3;0;0;0;4;0;0;0;0;3;1301
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;2;1;0;0;3;1302
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1303
6,08015E+14;2022;10;20221004;0;0;0;0;1;1;0;0;0;0;0;3;1304
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1305
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;1306
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;1307
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;1308
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1309
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;5;4;0;0;3;1310
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1311
6,08015E+14;2022;10;20221004;2;1;1;1;1;1;0;0;0;0;0;3;1312
6,08015E+14;2022;10;20221004;4;2;3;1;2;1;0;0;0;0;0;3;1313
6,08015E+14;2022;10;20221004;2;1;1;0;0;0;2;2;1;0;0;3;1314
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;1315
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;1316
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;1;1;1;0;0;3;1317
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;1318
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1319
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;1320
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1321
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1322
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1323
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1324
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;1325
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1326
6,08015E+14;2022;10;20221004;0;0;0;0;1;1;0;0;0;0;0;3;1327
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1328
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;13;3;0;0;3;1329
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1330
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1331
6,08015E+14;2022;10;20221004;3;1;2;1;1;1;1;1;1;0;0;3;1332
6,08015E+14;2022;10;20221004;0;0;0;0;3;2;0;1;1;0;0;3;1333
6,08015E+14;2022;10;20221004;7;2;4;1;0;0;7;1;1;2;1;3;1334
6,08017E+14;2022;10;20221004;2;1;1;1;0;0;1;0;0;0;0;3;1335
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;1336
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1337
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;4;2;0;0;3;1338
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;1339
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1340
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1341
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1342
6,08015E+14;2022;10;20221004;0;0;0;0;1;1;0;0;0;0;0;3;1343
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;14;8;0;0;3;1344
6,08015E+14;2022;10;20221004;3;2;2;1;0;0;1;0;0;0;0;3;1345
6,08015E+14;2022;10;20221004;2;1;1;1;9;2;0;1;1;0;0;3;1346
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1347
6,08015E+14;2022;10;20221004;5;5;3;3;0;0;0;0;0;0;0;3;1348
6,08015E+14;2022;10;20221004;0;0;0;0;7;2;0;1;1;0;0;3;1349
6,08015E+14;2022;10;20221004;2;1;1;1;3;2;2;0;0;0;0;3;1350
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1351
6,08015E+14;2022;10;20221004;26;7;17;4;9;2;28;1;1;9;3;3;1352
6,08015E+14;2022;10;20221004;1;0;1;0;0;0;0;1;1;0;0;3;1353
6,08015E+14;2022;10;20221004;4;3;3;2;0;0;0;1;1;0;0;3;1354
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1355
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;1356
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1357
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;6;5;0;0;3;1358
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1359
6,08015E+14;2022;10;20221004;0;0;0;0;10;4;0;0;0;0;0;3;1360
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;1361
6,08015E+14;2022;10;20221004;29;4;19;2;9;3;39;2;2;7;4;3;1362
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1363
6,08015E+14;2022;10;20221004;4;3;2;2;4;2;1;2;2;0;0;3;1364
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1365
6,08015E+14;2022;10;20221004;5;1;3;1;1;1;8;14;3;0;0;3;1366
6,08015E+14;2022;10;20221004;4;2;3;1;0;0;7;0;0;0;0;3;1367
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;1368
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;2;2;0;0;3;1369
6,08015E+14;2022;10;20221004;1;1;0;0;0;0;0;0;0;0;0;3;1370
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1371
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1372
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1373
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1374
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1375
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1376
6,08015E+14;2022;10;20221004;0;0;0;0;2;1;0;0;0;0;0;3;1377
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1378
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;1379
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1380
6,08015E+14;2022;10;20221004;0;0;0;0;4;2;0;0;0;0;0;3;1381
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;2;2;0;0;3;1382
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;3;2;0;0;3;1383
6,08015E+14;2022;10;20221004;6;1;4;1;0;0;8;0;0;2;1;3;1384
6,08015E+14;2022;10;20221004;48;7;32;5;0;0;45;0;0;1;1;3;1385
6,08017E+14;2022;10;20221004;3;2;2;1;7;2;2;2;1;1;1;3;1386
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;1387
6,08015E+14;2022;10;20221004;4;1;3;1;0;0;9;1;1;0;0;3;1388
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;2;1;0;0;3;1389
6,08015E+14;2022;10;20221004;45;7;30;4;7;3;23;3;2;1;1;3;1390
6,08015E+14;2022;10;20221004;39;7;26;5;0;0;19;2;2;4;3;3;1391
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1392
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1393
6,08015E+14;2022;10;20221004;1;1;0;0;1;1;0;0;0;0;0;3;1394
6,08015E+14;2022;10;20221004;0;0;0;0;5;1;0;0;0;0;0;3;1395
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;1396
6,08015E+14;2022;10;20221004;13;6;8;4;0;0;11;1;1;1;1;3;1397
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1398
6,08015E+14;2022;10;20221004;0;0;0;0;2;2;0;0;0;0;0;3;1399
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;1400
6,08015E+14;2022;10;20221004;7;4;4;3;1;1;0;0;0;0;0;3;1401
6,08015E+14;2022;10;20221004;4;1;3;1;0;0;8;7;3;0;0;3;1402
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;8;3;0;0;3;1403
6,08015E+14;2022;10;20221004;42;6;28;4;1;1;46;3;3;1;1;3;1404
6,08015E+14;2022;10;20221004;0;0;0;0;2;2;0;0;0;0;0;3;1405
6,08015E+14;2022;10;20221004;1;0;0;0;0;0;1;0;0;0;0;3;1406
6,08015E+14;2022;10;20221004;13;3;9;2;3;2;20;2;2;0;0;3;1407
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1408
6,08015E+14;2022;10;20221004;7;3;4;2;5;4;7;1;1;1;1;3;1409
6,08015E+14;2022;10;20221004;2;1;1;0;2;1;0;0;0;0;0;3;1410
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1411
6,08015E+14;2022;10;20221004;2;1;1;0;3;1;0;0;0;0;0;3;1412
6,08015E+14;2022;10;20221004;0;0;0;0;1;1;0;0;0;0;0;3;1413
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1414
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1415
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1416
6,08015E+14;2022;10;20221004;2;1;1;1;0;0;0;0;0;0;0;3;1417
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1418
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;2;2;0;0;3;1419
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1420
6,08015E+14;2022;10;20221004;6;1;4;1;0;0;3;8;2;0;0;3;1421
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1422
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;1423
6,08015E+14;2022;10;20221004;28;7;19;4;0;0;30;2;2;2;1;3;1424
6,08015E+14;2022;10;20221004;0;0;0;0;3;2;0;0;0;0;0;3;1425
6,08015E+14;2022;10;20221004;5;1;3;0;0;0;6;0;0;0;0;3;1426
6,08015E+14;2022;10;20221004;21;6;14;4;0;0;21;0;0;3;1;3;1427
