;qoe_challenge_table_for_model_v2.nb_hour_echec_appel_daily;test;msisdn_H;msisdn;coupure;nb_hour_total_coupure;echec;paging_without_response_nb ;nb_hour_paging_without_response;nb_call_est;reiter_call_interval_nb;nb_hour_reiter_call ;call_est_bad_setupduration_nb;nb_hour_call_est_bad_setupduration
2144;3;3;2145;20221004;25;5;17;0;0;10;4;3;0;0
2145;3;3;2146;20221004;13;4;9;1;1;17;2;2;2;2
2146;0;3;2147;20221004;1;0;0;0;0;0;1;1;0;0
2147;0;3;2148;20221004;0;0;0;0;0;0;0;0;0;0
2148;1;3;2149;20221004;3;1;2;0;0;2;0;0;0;0
2149;0;3;2150;20221004;1;0;0;9;3;0;2;2;0;0
2150;2;3;2151;20221004;12;3;8;1;1;12;2;2;0;0
2151;0;3;2152;20221004;0;0;0;0;0;0;0;0;0;0
2152;0;3;2153;20221004;1;1;1;4;2;0;2;1;0;0
2153;0;3;2154;20221004;0;0;0;0;0;0;0;0;0;0
2154;1;3;2155;20221004;9;2;6;2;2;8;1;1;0;0
2155;0;3;2156;20221004;1;0;0;0;0;2;1;1;0;0
2156;1;3;2157;20221004;2;2;1;2;1;1;0;0;0;0
2157;0;3;2158;20221004;0;0;0;0;0;0;0;0;0;0
2158;3;3;2159;20221004;14;4;9;2;2;20;0;0;10;1
2159;3;3;2160;20221004;4;4;3;1;1;2;0;0;0;0
2160;0;3;2161;20221004;0;0;0;0;0;0;1;1;0;0
2161;0;3;2162;20221004;1;1;0;0;0;0;4;2;0;0
2162;0;3;2163;20221004;0;0;0;0;0;0;0;0;0;0
2163;2;3;2164;20221004;8;3;5;0;0;5;11;3;0;0
2164;2;3;2165;20221004;8;3;5;1;1;7;1;1;1;1
2165;2;3;2166;20221004;16;4;10;2;1;23;1;1;1;1
2166;0;3;2167;20221004;0;0;0;0;0;0;0;0;0;0
2167;0;3;2168;20221004;0;0;0;0;0;0;0;0;0;0
2168;1;3;2169;20221004;1;1;1;1;1;0;1;1;0;0
2169;0;3;2170;20221004;0;0;0;0;0;0;0;0;0;0
2170;0;3;2171;20221004;0;0;0;0;0;1;0;0;0;0
2171;0;3;2172;20221004;0;0;0;0;0;0;0;0;0;0
2172;1;3;2173;20221004;2;1;1;1;1;2;1;1;0;0
2173;0;3;2174;20221004;0;0;0;0;0;0;0;0;0;0
2174;0;3;2175;20221004;0;0;0;1;1;0;0;0;0;0
2175;0;3;2176;20221004;1;1;0;0;0;2;2;2;0;0
2176;0;3;2177;20221004;1;0;0;0;0;0;0;0;0;0
2177;0;3;2178;20221004;0;0;0;0;0;0;0;0;0;0
2178;0;3;2179;20221004;0;0;0;0;0;0;0;0;0;0
2179;0;3;2180;20221004;0;0;0;0;0;0;0;0;0;0
2180;0;3;2181;20221004;0;0;0;1;1;0;0;0;0;0
2181;0;3;2182;20221004;3;0;2;0;0;2;0;0;0;0
2182;0;3;2183;20221004;0;0;0;0;0;0;3;1;0;0
2183;0;3;2184;20221004;0;0;0;0;0;0;0;0;0;0
2184;5;3;2185;20221004;35;8;23;33;5;33;0;0;4;3
2185;0;3;2186;20221004;0;0;0;0;0;0;0;0;0;0
2186;0;3;2187;20221004;7;1;5;2;1;12;3;2;2;1
2187;1;3;2188;20221004;7;2;5;0;0;12;0;0;1;1
2188;1;3;2189;20221004;4;2;3;0;0;2;0;0;0;0
2189;0;3;2190;20221004;0;0;0;0;0;0;0;0;0;0
2190;0;3;2191;20221004;0;0;0;0;0;0;2;2;0;0
2191;0;3;2192;20221004;0;0;0;0;0;0;2;2;0;0
2192;1;3;2193;20221004;3;2;2;0;0;1;0;0;0;0
2193;0;3;2194;20221004;0;0;0;0;0;0;1;1;0;0
2194;0;3;2195;20221004;0;0;0;4;2;0;0;0;0;0
2195;0;3;2196;20221004;0;0;0;0;0;0;1;1;0;0
2196;0;3;2197;20221004;0;0;0;0;0;0;0;0;0;0
2197;0;3;2198;20221004;0;0;0;3;2;0;0;0;0;0
2198;0;3;2199;20221004;1;1;0;0;0;0;0;0;0;0
2199;1;3;2200;20221004;5;1;3;3;2;3;0;0;0;0
2200;1;3;2201;20221004;3;2;2;0;0;0;0;0;0;0
2201;2;3;2202;20221004;9;4;6;2;2;13;0;0;0;0
2202;0;3;2203;20221004;0;0;0;3;1;0;0;0;0;0
2203;1;3;2204;20221004;2;2;1;3;1;2;0;0;0;0
2204;0;3;2205;20221004;0;0;0;0;0;0;0;0;0;0
2205;1;3;2206;20221004;1;1;1;0;0;2;0;0;0;0
2206;3;3;2207;20221004;19;4;13;0;0;22;5;3;8;2
2207;0;3;2208;20221004;0;0;0;0;0;0;4;3;0;0
2208;3;3;2209;20221004;19;4;13;8;3;16;2;1;1;1
2209;0;3;2210;20221004;1;1;1;0;0;0;0;0;0;0
2210;0;3;2211;20221004;0;0;0;0;0;0;17;4;0;0
2211;0;3;2212;20221004;0;0;0;0;0;0;0;0;0;0
2212;0;3;2213;20221004;0;0;0;0;0;0;0;0;0;0
2213;0;3;2214;20221004;0;0;0;0;0;0;0;0;0;0
2214;0;3;2215;20221004;1;0;0;0;0;2;0;0;0;0
2215;0;3;2216;20221004;0;0;0;0;0;0;0;0;0;0
2216;1;3;2217;20221004;3;1;2;1;1;4;0;0;0;0
2217;0;3;2218;20221004;0;0;0;0;0;0;0;0;0;0
2218;0;3;2219;20221004;0;0;0;0;0;0;0;0;0;0
2219;0;3;2220;20221004;0;0;0;0;0;0;0;0;0;0
2220;0;3;2221;20221004;0;0;0;0;0;0;0;0;0;0
2221;0;3;2222;20221004;0;0;0;0;0;0;0;0;0;0
2222;0;3;2223;20221004;0;0;0;0;0;0;0;0;0;0
2223;0;3;2224;20221004;0;0;0;0;0;0;0;0;0;0
2224;0;3;2225;20221004;0;0;0;0;0;0;1;1;0;0
2225;0;3;2226;20221004;0;0;0;0;0;1;0;0;0;0
2226;0;3;2227;20221004;0;0;0;0;0;0;0;0;0;0
2227;0;3;2228;20221004;0;0;0;0;0;0;0;0;0;0
2228;0;3;2229;20221004;0;0;0;0;0;0;0;0;0;0
2229;0;3;2230;20221004;0;0;0;0;0;0;0;0;0;0
2230;0;3;2231;20221004;1;1;1;4;1;0;0;0;0;0
2231;0;3;2232;20221004;0;0;0;0;0;0;2;1;0;0
2232;2;3;2233;20221004;10;4;6;0;0;13;0;0;4;2
2233;2;3;2234;20221004;7;4;5;5;3;3;1;1;0;0
2234;0;3;2235;20221004;0;0;0;0;0;0;1;1;0;0
2235;0;3;2236;20221004;0;0;0;2;1;0;0;0;0;0
2236;4;3;2237;20221004;16;6;11;0;0;15;2;2;1;1
2237;3;3;2238;20221004;15;5;10;14;8;16;0;0;9;5
2238;2;3;2239;20221004;10;3;7;2;2;10;28;3;0;0
2239;3;3;2240;20221004;26;4;17;2;1;35;0;0;5;4
2240;4;3;2241;20221004;36;7;24;1;1;36;0;0;0;0
2241;0;3;2242;20221004;3;1;2;1;1;2;4;2;0;0
2242;1;3;2243;20221004;5;2;3;2;1;7;1;1;2;2
2243;0;3;2244;20221004;0;0;0;2;1;0;0;0;0;0
2244;1;3;2245;20221004;4;2;3;5;2;0;1;1;0;0
2245;0;3;2246;20221004;0;0;0;0;0;0;0;0;0;0
2246;0;3;2247;20221004;1;1;0;0;0;0;0;0;0;0
2247;1;3;2248;20221004;1;1;1;0;0;0;1;1;0;0
2248;0;3;2249;20221004;0;0;0;0;0;0;0;0;0;0
2249;2;3;2250;20221004;9;3;6;1;1;16;0;0;2;1
2250;1;3;2251;20221004;7;2;5;0;0;11;0;0;1;1
2251;1;3;2252;20221004;3;1;2;0;0;1;1;1;0;0
2252;0;3;2253;20221004;0;0;0;0;0;0;2;1;0;0
2253;0;3;2254;20221004;0;0;0;0;0;0;0;0;0;0
2254;0;3;2255;20221004;0;0;0;0;0;0;0;0;0;0
2255;1;3;2256;20221004;4;2;3;0;0;4;1;1;0;0
2256;0;3;2257;20221004;0;0;0;0;0;0;0;0;0;0
2257;0;3;2258;20221004;0;0;0;0;0;0;0;0;0;0
2258;4;3;2259;20221004;18;6;12;2;1;20;0;0;0;0
2259;0;3;2260;20221004;0;0;0;0;0;0;0;0;0;0
2260;4;3;2261;20221004;17;6;11;1;1;10;1;1;3;3
2261;0;3;2262;20221004;0;0;0;0;0;0;1;1;0;0
2262;0;3;2263;20221004;0;0;0;0;0;0;0;0;0;0
2263;5;3;2264;20221004;32;8;21;0;0;26;1;1;1;1
2264;0;3;2265;20221004;0;0;0;0;0;0;0;0;0;0
2265;4;3;2266;20221004;18;6;12;8;4;2;2;2;0;0
2266;3;3;2267;20221004;20;4;13;3;2;25;1;1;5;2
2267;0;3;2268;20221004;0;0;0;0;0;0;0;0;0;0
2268;1;3;2269;20221004;6;1;4;10;5;8;2;2;0;0
2269;0;3;2270;20221004;0;0;0;1;1;0;0;0;0;0
2270;3;3;2271;20221004;9;4;6;0;0;6;0;0;0;0
2271;2;3;2272;20221004;6;3;4;0;0;8;5;3;0;0
2272;0;3;2273;20221004;0;0;0;0;0;0;0;0;0;0
2273;0;3;2274;20221004;1;0;0;0;0;2;0;0;1;1
2274;0;3;2275;20221004;0;0;0;0;0;0;0;0;0;0
2275;0;3;2276;20221004;0;0;0;0;0;0;4;1;0;0
2276;0;3;2277;20221004;0;0;0;0;0;0;0;0;0;0
2277;0;3;2278;20221004;0;0;0;0;0;0;2;1;0;0
2278;2;3;2279;20221004;8;3;5;0;0;0;1;1;0;0
2279;0;3;2280;20221004;0;0;0;0;0;0;1;1;0;0
2280;0;3;2281;20221004;0;0;0;0;0;0;0;0;0;0
2281;0;3;2282;20221004;0;0;0;0;0;0;1;1;0;0
2282;0;3;2283;20221004;0;0;0;1;1;0;0;0;0;0
2283;0;3;2284;20221004;0;0;0;0;0;0;0;0;0;0
2284;0;3;2285;20221004;0;0;0;0;0;0;0;0;0;0
2285;0;3;2286;20221004;0;0;0;0;0;0;0;0;0;0
2286;0;3;2287;20221004;0;0;0;0;0;0;0;0;0;0
2287;0;3;2288;20221004;0;0;0;0;0;0;0;0;0;0
2288;2;3;2289;20221004;19;4;12;0;0;26;1;1;0;0
2289;0;3;2290;20221004;0;0;0;2;1;0;0;0;0;0
2290;0;3;2291;20221004;0;0;0;0;0;0;0;0;0;0
2291;0;3;2292;20221004;0;0;0;0;0;0;0;0;0;0
2292;1;3;2293;20221004;6;1;4;1;1;8;0;0;7;1
2293;0;3;2294;20221004;0;0;0;0;0;0;0;0;0;0
2294;0;3;2295;20221004;0;0;0;1;1;0;0;0;0;0
2295;0;3;2296;20221004;0;0;0;0;0;0;0;0;0;0
2296;0;3;2297;20221004;1;0;0;0;0;2;0;0;2;1
2297;0;3;2298;20221004;0;0;0;0;0;0;0;0;0;0
2298;0;3;2299;20221004;1;0;0;1;1;1;1;1;0;0
2299;0;3;2300;20221004;0;0;0;0;0;0;0;0;0;0
2300;0;3;2301;20221004;1;0;0;0;0;0;0;0;0;0
2301;1;3;2302;20221004;1;1;1;0;0;0;0;0;0;0
2302;0;3;2303;20221004;0;0;0;0;0;0;0;0;0;0
2303;4;3;2304;20221004;30;7;20;0;0;42;6;5;1;1
2304;2;3;2305;20221004;7;3;5;0;0;13;0;0;2;2
2305;0;3;2306;20221004;0;0;0;0;0;0;0;0;0;0
2306;0;3;2307;20221004;0;0;0;0;0;1;0;0;1;1
2307;4;3;2308;20221004;13;6;8;0;0;6;0;0;1;1
2308;4;3;2309;20221004;11;6;7;0;0;4;2;1;0;0
2309;3;3;2310;20221004;10;5;7;0;0;10;1;1;1;1
2310;2;3;2311;20221004;18;4;12;0;0;21;1;1;1;1
2311;1;3;2312;20221004;7;2;5;23;6;13;1;1;4;2
2312;2;3;2313;20221004;19;4;12;3;2;18;0;0;4;2
2313;0;3;2314;20221004;0;0;0;0;0;0;0;0;0;0
2314;0;3;2315;20221004;0;0;0;1;1;0;1;1;0;0
2315;0;3;2316;20221004;6;1;4;3;1;0;0;0;0;0
2316;0;3;2317;20221004;0;0;0;0;0;0;0;0;0;0
2317;0;3;2318;20221004;0;0;0;0;0;0;0;0;0;0
2318;0;3;2319;20221004;0;0;0;0;0;0;2;2;0;0
2319;0;3;2320;20221004;0;0;0;0;0;0;0;0;0;0
2320;0;3;2321;20221004;0;0;0;0;0;0;3;3;0;0
2321;0;3;2322;20221004;0;0;0;0;0;0;1;1;0;0
2322;0;3;2323;20221004;0;0;0;0;0;0;1;1;0;0
2323;0;3;2324;20221004;0;0;0;0;0;0;1;1;0;0
2324;0;3;2325;20221004;1;1;0;0;0;1;0;0;0;0
2325;2;3;2326;20221004;10;4;7;0;0;14;0;0;2;2
2326;0;3;2327;20221004;0;0;0;0;0;0;0;0;0;0
2327;0;3;2328;20221004;0;0;0;0;0;0;0;0;0;0
2328;0;3;2329;20221004;0;0;0;0;0;0;0;0;0;0
2329;0;3;2330;20221004;0;0;0;0;0;0;0;0;0;0
2330;1;3;2331;20221004;6;1;4;0;0;8;0;0;2;1
2331;0;3;2332;20221004;0;0;0;0;0;0;1;1;0;0
2332;0;3;2333;20221004;0;0;0;2;1;0;0;0;0;0
2333;0;3;2334;20221004;0;0;0;0;0;0;0;0;0;0
2334;0;3;2335;20221004;0;0;0;0;0;0;0;0;0;0
2335;0;3;2336;20221004;0;0;0;0;0;0;0;0;0;0
2336;0;3;2337;20221004;0;0;0;0;0;0;0;0;0;0
2337;0;3;2338;20221004;0;0;0;0;0;0;0;0;0;0
2338;0;3;2339;20221004;0;0;0;0;0;0;0;0;0;0
2339;0;3;2340;20221004;0;0;0;0;0;1;2;1;0;0
2340;0;3;2341;20221004;0;0;0;0;0;0;0;0;0;0
2341;0;3;2342;20221004;0;0;0;0;0;0;0;0;0;0
2342;0;3;2343;20221004;0;0;0;1;1;0;0;0;0;0
2343;1;3;2344;20221004;16;1;10;1;1;24;1;1;4;3
2344;0;3;2345;20221004;0;0;0;0;0;0;0;0;0;0
2345;0;3;2346;20221004;0;0;0;0;0;0;0;0;0;0
2346;0;3;2347;20221004;0;0;0;0;0;0;0;0;0;0
2347;0;3;2348;20221004;0;0;0;0;0;0;0;0;0;0
2348;0;3;2349;20221004;0;0;0;0;0;0;0;0;0;0
2349;0;3;2350;20221004;0;0;0;0;0;0;0;0;0;0
2350;0;3;2351;20221004;0;0;0;2;1;0;0;0;0;0
2351;0;3;2352;20221004;0;0;0;0;0;0;3;1;0;0
2352;0;3;2353;20221004;0;0;0;0;0;0;0;0;0;0
2353;0;3;2354;20221004;0;0;0;0;0;0;0;0;0;0
2354;6;3;2355;20221004;54;9;36;15;3;67;11;4;12;3
2355;0;3;2356;20221004;0;0;0;0;0;0;3;2;0;0
2356;0;3;2357;20221004;0;0;0;0;0;0;4;4;0;0
2357;0;3;2358;20221004;19;1;13;0;0;0;1;1;0;0
2358;0;3;2359;20221004;0;0;0;0;0;0;0;0;0;0
2359;0;3;2360;20221004;0;0;0;0;0;0;0;0;0;0
2360;0;3;2361;20221004;0;0;0;0;0;0;0;0;0;0
2361;0;3;2362;20221004;0;0;0;0;0;0;4;2;0;0
2362;1;3;2363;20221004;3;2;2;0;0;0;0;0;0;0
2363;1;3;2364;20221004;3;2;2;0;0;0;4;2;0;0
2364;2;3;2365;20221004;21;3;14;1;1;29;1;1;8;1
2365;6;3;2366;20221004;114;9;76;3;1;121;9;8;14;4
2366;0;3;2367;20221004;0;0;0;0;0;0;1;1;0;0
2367;0;3;2368;20221004;0;0;0;0;0;0;1;1;0;0
2368;2;3;2369;20221004;5;3;3;0;0;7;5;2;0;0
2369;0;3;2370;20221004;0;0;0;0;0;0;0;0;0;0
2370;0;3;2371;20221004;0;0;0;0;0;0;0;0;0;0
2371;1;3;2372;20221004;4;2;3;1;1;6;0;0;0;0
2372;0;3;2373;20221004;0;0;0;0;0;0;0;0;0;0
2373;0;3;2374;20221004;1;0;1;3;2;1;0;0;0;0
2374;0;3;2375;20221004;0;0;0;0;0;0;1;1;0;0
2375;0;3;2376;20221004;0;0;0;0;0;0;0;0;0;0
2376;0;3;2377;20221004;0;0;0;0;0;0;0;0;0;0
2377;0;3;2378;20221004;0;0;0;0;0;0;1;1;0;0
2378;0;3;2379;20221004;0;0;0;0;0;0;0;0;0;0
2379;1;3;2380;20221004;3;1;2;4;1;3;1;1;0;0
2380;0;3;2381;20221004;0;0;0;0;0;0;0;0;0;0
2381;0;3;2382;20221004;0;0;0;0;0;0;1;1;0;0
2382;0;3;2383;20221004;0;0;0;1;1;0;0;0;0;0
2383;1;3;2384;20221004;3;2;2;1;1;1;1;1;0;0
2384;0;3;2385;20221004;0;0;0;0;0;0;0;0;0;0
2385;0;3;2386;20221004;0;0;0;0;0;0;0;0;0;0
2386;0;3;2387;20221004;0;0;0;0;0;0;1;1;0;0
2387;0;3;2388;20221004;0;0;0;0;0;0;1;1;0;0
2388;0;3;2389;20221004;0;0;0;0;0;0;0;0;0;0
2389;0;3;2390;20221004;0;0;0;0;0;0;0;0;0;0
2390;0;3;2391;20221004;0;0;0;0;0;0;0;0;0;0
2391;0;3;2392;20221004;0;0;0;0;0;0;2;1;0;0
2392;0;3;2393;20221004;0;0;0;2;1;0;0;0;0;0
2393;0;3;2394;20221004;3;1;2;0;0;0;0;0;0;0
2394;3;3;2395;20221004;20;5;13;3;3;21;3;3;3;3
2395;6;3;2396;20221004;70;9;46;7;4;97;0;0;7;5
2396;0;3;2397;20221004;0;0;0;0;0;0;1;1;0;0
2397;0;3;2398;20221004;1;0;0;0;0;2;1;1;0;0
2398;3;3;2399;20221004;15;4;10;24;3;0;2;2;0;0
2399;1;3;2400;20221004;3;2;2;1;1;0;0;0;0;0
2400;0;3;2401;20221004;0;0;0;0;0;0;0;0;0;0
2401;0;3;2402;20221004;0;0;0;0;0;0;0;0;0;0
2402;4;3;2403;20221004;15;7;10;0;0;12;15;8;0;0
2403;3;3;2404;20221004;6;4;4;0;0;4;0;0;0;0
2404;2;3;2405;20221004;3;3;2;0;0;3;4;2;0;0
2405;0;3;2406;20221004;0;0;0;0;0;0;0;0;0;0
2406;0;3;2407;20221004;2;1;1;2;2;5;0;0;0;0
2407;4;3;2408;20221004;16;6;11;3;3;12;0;0;0;0
2408;0;3;2409;20221004;0;0;0;0;0;0;1;1;0;0
2409;0;3;2410;20221004;0;0;0;0;0;0;0;0;0;0
2410;3;3;2411;20221004;6;4;4;0;0;4;1;1;0;0
2411;0;3;2412;20221004;0;0;0;0;0;0;0;0;0;0
2412;0;3;2413;20221004;0;0;0;0;0;0;0;0;0;0
2413;0;3;2414;20221004;0;0;0;0;0;0;1;1;0;0
2414;0;3;2415;20221004;1;1;1;0;0;0;0;0;0;0
2415;0;3;2416;20221004;0;0;0;0;0;0;0;0;0;0
2416;0;3;2417;20221004;3;1;2;0;0;2;0;0;0;0
2417;0;3;2418;20221004;0;0;0;0;0;0;0;0;0;0
2418;0;3;2419;20221004;0;0;0;0;0;1;1;1;0;0
2419;0;3;2420;20221004;0;0;0;0;0;0;0;0;0;0
2420;0;3;2421;20221004;0;0;0;4;1;0;0;0;0;0
2421;2;3;2422;20221004;6;3;4;1;1;2;0;0;0;0
2422;0;3;2423;20221004;0;0;0;0;0;0;3;3;0;0
2423;0;3;2424;20221004;0;0;0;0;0;0;0;0;0;0
2424;1;3;2425;20221004;8;2;5;3;3;11;0;0;0;0
2425;0;3;2426;20221004;0;0;0;0;0;0;0;0;0;0
2426;0;3;2427;20221004;0;0;0;0;0;0;0;0;0;0
2427;2;3;2428;20221004;14;4;9;0;0;19;1;1;0;0
2428;0;3;2429;20221004;0;0;0;0;0;0;10;2;0;0
2429;0;3;2430;20221004;1;1;1;1;1;4;0;0;0;0
2430;0;3;2431;20221004;0;0;0;0;0;0;0;0;0;0
2431;0;3;2432;20221004;0;0;0;0;0;0;0;0;0;0
2432;0;3;2433;20221004;0;0;0;0;0;0;0;0;0;0
2433;0;3;2434;20221004;0;0;0;0;0;0;0;0;0;0
2434;2;3;2435;20221004;7;3;4;1;1;0;0;0;0;0
2435;0;3;2436;20221004;4;1;2;0;0;3;1;1;0;0
2436;0;3;2437;20221004;0;0;0;0;0;0;1;1;0;0
2437;0;3;2438;20221004;0;0;0;0;0;0;3;1;0;0
2438;0;3;2439;20221004;2;1;1;0;0;3;0;0;0;0
2439;1;3;2440;20221004;4;2;2;18;5;3;2;2;0;0
2440;1;3;2441;20221004;2;1;1;0;0;3;2;1;0;0
2441;2;3;2442;20221004;10;3;6;5;3;13;0;0;2;1
2442;4;3;2443;20221004;21;6;14;1;1;26;3;2;1;1
2443;0;3;2444;20221004;0;0;0;0;0;0;0;0;0;0
2444;0;3;2445;20221004;0;0;0;0;0;0;0;0;0;0
2445;2;3;2446;20221004;16;3;11;0;0;19;37;1;0;0
2446;0;3;2447;20221004;0;0;0;0;0;0;0;0;0;0
2447;0;3;2448;20221004;0;0;0;0;0;0;1;1;0;0
2448;2;3;2449;20221004;5;3;3;0;0;3;0;0;0;0
2449;0;3;2450;20221004;0;0;0;0;0;0;0;0;0;0
2450;2;3;2451;20221004;5;3;3;0;0;1;0;0;0;0
2451;0;3;2452;20221004;0;0;0;0;0;0;0;0;0;0
2452;1;3;2453;20221004;3;2;2;2;1;4;0;0;1;1
2453;2;3;2454;20221004;15;4;10;1;1;20;0;0;4;2
2454;2;3;2455;20221004;13;3;9;0;0;19;1;1;1;1
2455;1;3;2456;20221004;4;1;3;0;0;0;1;1;0;0
2456;0;3;2457;20221004;0;0;0;0;0;0;0;0;0;0
2457;0;3;2458;20221004;10;1;6;2;2;15;0;0;5;1
2458;0;3;2459;20221004;1;1;0;0;0;2;0;0;0;0
2459;0;3;2460;20221004;0;0;0;0;0;0;0;0;0;0
2460;2;3;2461;20221004;3;3;2;0;0;2;0;0;0;0
2461;0;3;2462;20221004;0;0;0;0;0;0;1;1;0;0
2462;0;3;2463;20221004;0;0;0;0;0;0;3;1;0;0
2463;3;3;2464;20221004;15;4;10;0;0;21;0;0;0;0
2464;0;3;2465;20221004;0;0;0;0;0;0;0;0;0;0
2465;0;3;2466;20221004;0;0;0;0;0;0;0;0;0;0
2466;0;3;2467;20221004;0;0;0;0;0;0;0;0;0;0
2467;0;3;2468;20221004;0;0;0;0;0;0;10;2;0;0
2468;0;3;2469;20221004;0;0;0;0;0;0;0;0;0;0
2469;0;3;2470;20221004;0;0;0;1;1;0;4;2;0;0
2470;4;3;2471;20221004;21;7;14;0;0;26;0;0;6;3
2471;2;3;2472;20221004;6;3;4;2;1;6;1;1;0;0
2472;4;3;2473;20221004;31;7;20;1;1;47;0;0;0;0
2473;0;3;2474;20221004;0;0;0;0;0;0;1;1;0;0
2474;0;3;2475;20221004;0;0;0;1;1;0;0;0;0;0
2475;0;3;2476;20221004;0;0;0;0;0;0;0;0;0;0
2476;0;3;2477;20221004;0;0;0;0;0;0;1;1;0;0
2477;2;3;2478;20221004;3;3;2;1;1;2;0;0;0;0
2478;0;3;2479;20221004;1;0;0;0;0;1;2;2;0;0
2479;0;3;2480;20221004;0;0;0;0;0;0;0;0;0;0
2480;3;3;2481;20221004;33;5;22;3;3;30;0;0;3;2
2481;0;3;2482;20221004;2;1;1;3;2;2;2;2;0;0
2482;0;3;2483;20221004;0;0;0;2;1;0;0;0;0;0
2483;0;3;2484;20221004;1;1;0;1;1;0;0;0;0;0
2484;0;3;2485;20221004;0;0;0;8;4;0;0;0;0;0
2485;0;3;2486;20221004;0;0;0;3;3;0;0;0;0;0
2486;0;3;2487;20221004;0;0;0;0;0;0;0;0;0;0
2487;1;3;2488;20221004;2;1;1;0;0;2;0;0;0;0
2488;2;3;2489;20221004;5;3;3;2;2;0;0;0;0;0
2489;2;3;2490;20221004;4;3;3;0;0;1;1;1;0;0
2490;2;3;2491;20221004;10;3;7;1;1;10;2;1;2;2
2491;0;3;2492;20221004;0;0;0;0;0;0;0;0;0;0
2492;0;3;2493;20221004;0;0;0;0;0;0;0;0;0;0
2493;0;3;2494;20221004;0;0;0;5;3;0;0;0;0;0
2494;0;3;2495;20221004;0;0;0;0;0;0;0;0;0;0
2495;1;3;2496;20221004;3;1;2;0;0;5;0;0;0;0
2496;0;3;2497;20221004;0;0;0;0;0;0;0;0;0;0
2497;0;3;2498;20221004;0;0;0;0;0;0;0;0;0;0
2498;0;3;2499;20221004;0;0;0;0;0;0;2;2;0;0
2499;0;3;2500;20221004;0;0;0;0;0;0;0;0;0;0
2500;0;3;2501;20221004;1;1;1;0;0;2;2;1;0;0
2501;0;3;2502;20221004;0;0;0;1;1;0;0;0;0;0
2502;0;3;2503;20221004;0;0;0;0;0;0;1;1;0;0
2503;0;3;2504;20221004;0;0;0;0;0;0;0;0;0;0
2504;4;3;2505;20221004;14;6;9;2;1;14;2;2;5;4
2505;0;3;2506;20221004;0;0;0;0;0;0;3;2;0;0
2506;0;3;2507;20221004;0;0;0;0;0;0;0;0;0;0
2507;0;3;2508;20221004;0;0;0;0;0;0;1;1;0;0
2508;0;3;2509;20221004;0;0;0;0;0;0;1;1;0;0
2509;0;3;2510;20221004;0;0;0;0;0;0;1;1;0;0
2510;0;3;2511;20221004;0;0;0;0;0;0;0;0;0;0
2511;1;3;2512;20221004;1;1;1;3;1;0;0;0;0;0
2512;1;3;2513;20221004;7;1;4;7;2;8;1;1;0;0
2513;0;3;2514;20221004;3;1;2;1;1;0;0;0;0;0
2514;3;3;2515;20221004;8;4;5;1;1;10;0;0;3;2
2515;0;3;2516;20221004;0;0;0;0;0;0;2;2;0;0
2516;0;3;2517;20221004;0;0;0;0;0;0;0;0;0;0
2517;3;3;2518;20221004;12;4;8;0;0;1;1;1;0;0
2518;4;3;2519;20221004;54;7;36;3;3;59;0;0;9;5
2519;3;3;2520;20221004;15;5;10;0;0;15;0;0;1;1
2520;0;3;2521;20221004;0;0;0;0;0;0;0;0;0;0
2521;0;3;2522;20221004;0;0;0;0;0;0;1;1;0;0
2522;0;3;2523;20221004;0;0;0;0;0;0;3;2;0;0
2523;0;3;2524;20221004;1;0;0;0;0;0;0;0;0;0
2524;0;3;2525;20221004;0;0;0;0;0;0;2;1;0;0
2525;0;3;2526;20221004;0;0;0;0;0;0;0;0;0;0
2526;0;3;2527;20221004;0;0;0;1;1;0;0;0;0;0
2527;1;3;2528;20221004;1;1;1;5;2;0;0;0;0;0
2528;0;3;2529;20221004;0;0;0;0;0;0;0;0;0;0
2529;2;3;2530;20221004;9;3;6;0;0;5;1;1;0;0
2530;0;3;2531;20221004;0;0;0;0;0;0;0;0;0;0
2531;0;3;2532;20221004;0;0;0;0;0;0;0;0;0;0
2532;1;3;2533;20221004;3;1;2;1;1;3;0;0;0;0
2533;0;3;2534;20221004;0;0;0;0;0;0;0;0;0;0
2534;0;3;2535;20221004;0;0;0;0;0;0;0;0;0;0
2535;0;3;2536;20221004;0;0;0;0;0;0;1;1;0;0
2536;1;3;2537;20221004;3;2;2;0;0;2;0;0;0;0
2537;3;3;2538;20221004;12;5;8;2;2;7;0;0;1;1
2538;0;3;2539;20221004;0;0;0;0;0;0;0;0;0;0
2539;0;3;2540;20221004;0;0;0;0;0;0;0;0;0;0
2540;0;3;2541;20221004;0;0;0;2;2;0;1;1;0;0
2541;0;3;2542;20221004;3;0;2;0;0;4;0;0;0;0
2542;0;3;2543;20221004;2;0;1;3;1;3;0;0;0;0
2543;0;3;2544;20221004;0;0;0;0;0;0;2;2;0;0
2544;0;3;2545;20221004;0;0;0;1;1;0;0;0;0;0
2545;0;3;2546;20221004;0;0;0;0;0;0;0;0;0;0
2546;0;3;2547;20221004;0;0;0;0;0;0;0;0;0;0
2547;0;3;2548;20221004;0;0;0;0;0;0;0;0;0;0
2548;0;3;2549;20221004;0;0;0;0;0;0;0;0;0;0
2549;0;3;2550;20221004;0;0;0;0;0;0;0;0;0;0
2550;0;3;2551;20221004;0;0;0;0;0;0;1;1;0;0
